,year,state,consumption,state_code,tax_name,tax_code,taxes_collected,include?,population
552,2018,New Hampshire,69527,30.0,Selective Salesand Gross Receipts Taxes,TA2,959384,no,1349767
553,2019,New Hampshire,72030,30.0,Selective Salesand Gross Receipts Taxes,TA2,959384,no,1349767
554,2020,New Hampshire,70719,30.0,Selective Salesand Gross Receipts Taxes,TA2,959384,no,1349767
555,2018,Rhode Island,45923,40.0,Selective Sales and Gross Receipts Taxes,TA2,695392,no,1056486
556,2019,Rhode Island,47198,40.0,Selective Sales and Gross Receipts Taxes,TA2,695392,no,1056486
557,2020,Rhode Island,45397,40.0,Selective Sales and Gross Receipts Taxes,TA2,695392,no,1056486
558,2018,Vermont,30020,46.0,Selective Sales and Gross Receipts Taxes,TA2,682699,no,624525
559,2019,Vermont,30756,46.0,Selective Sales and Gross Receipts Taxes,TA2,682699,no,624525
560,2020,Vermont,29545,46.0,Selective Sales and Gross Receipts Taxes,TA2,682699,no,624525
561,2018,Delaware,44250,8.0,Selective Sales and Gross Receipts Taxes,TA2,556490,no,957078
562,2019,Delaware,45865,8.0,Selective Sales and Gross Receipts Taxes,TA2,556490,no,957078
563,2020,Delaware,44834,8.0,Selective Sales and Gross Receipts Taxes,TA2,556490,no,957078
564,2018,Maryland,273980,21.0,Selective Sales and Gross Receipts Taxes,TA2,4633222,no,6024891
565,2019,Maryland,280842,21.0,Selective Sales and Gross Receipts Taxes,TA2,4633222,no,6024891
566,2020,Maryland,268457,21.0,Selective Sales and Gross Receipts Taxes,TA2,4633222,no,6024891
567,2018,New Jersey,443500,31.0,Selective Sales and Gross Receipts Taxes,TA2,4571388,no,8888543
568,2019,New Jersey,458468,31.0,Selective Sales and Gross Receipts Taxes,TA2,4571388,no,8888543
569,2020,New Jersey,446078,31.0,Selective Sales and Gross Receipts Taxes,TA2,4571388,no,8888543
570,2018,New York,976857,33.0,Selective Sales and Gross Receipts Taxes,TA2,11230442,no,19590719
571,2019,New York,1015020,33.0,Selective Sales and Gross Receipts Taxes,TA2,11230442,no,19590719
572,2020,New York,961707,33.0,Selective Sales and Gross Receipts Taxes,TA2,11230442,no,19590719
573,2018,Pennsylvania,577036,39.0,Selective Sales and Gross Receipts Taxes,TA2,9663762,no,12790447
574,2019,Pennsylvania,594861,39.0,Selective Sales and Gross Receipts Taxes,TA2,9663762,no,12790447
575,2020,Pennsylvania,570772,39.0,Selective Sales and Gross Receipts Taxes,TA2,9663762,no,12790447
576,2018,Illinois,559565,14.0,Selective Sales and Gross Receipts Taxes,TA2,7266528,no,12786196
577,2019,Illinois,574300,14.0,Selective Sales and Gross Receipts Taxes,TA2,7266528,no,12786196
578,2020,Illinois,553612,14.0,Selective Sales and Gross Receipts Taxes,TA2,7266528,no,12786196
579,2018,Indiana,253792,15.0,Selective Sales and Gross Receipts Taxes,TA2,3457023,no,6660082
580,2019,Indiana,260120,15.0,Selective Sales and Gross Receipts Taxes,TA2,3457023,no,6660082
581,2020,Indiana,257343,15.0,Selective Sales and Gross Receipts Taxes,TA2,3457023,no,6660082
582,2018,Michigan,411916,23.0,Selective Sales and Gross Receipts Taxes,TA2,4479884,no,9976447
583,2019,Michigan,423448,23.0,Selective Sales and Gross Receipts Taxes,TA2,4479884,no,9976447
584,2020,Michigan,411364,23.0,Selective Sales and Gross Receipts Taxes,TA2,4479884,no,9976447
585,2018,Ohio,463474,36.0,Selective Sales and Gross Receipts Taxes,TA2,6230259,no,11664129
586,2019,Ohio,475942,36.0,Selective Sales and Gross Receipts Taxes,TA2,6230259,no,11664129
587,2020,Ohio,466160,36.0,Selective Sales and Gross Receipts Taxes,TA2,6230259,no,11664129
588,2018,Wisconsin,238008,50.0,Selective Sales and Gross Receipts Taxes,TA2,2749024,no,5792051
589,2019,Wisconsin,244555,50.0,Selective Sales and Gross Receipts Taxes,TA2,2749024,no,5792051
590,2020,Wisconsin,238923,50.0,Selective Sales and Gross Receipts Taxes,TA2,2749024,no,5792051
591,2018,Iowa,119390,16.0,Selective Sales and Gross Receipts Taxes,TA2,1407088,no,3143637
592,2019,Iowa,121840,16.0,Selective Sales and Gross Receipts Taxes,TA2,1407088,no,3143637
593,2020,Iowa,118905,16.0,Selective Sales and Gross Receipts Taxes,TA2,1407088,no,3143637
594,2018,Kansas,111458,17.0,Selective Sales and Gross Receipts Taxes,TA2,1092253,no,2910689
595,2019,Kansas,114771,17.0,Selective Sales and Gross Receipts Taxes,TA2,1092253,no,2910689
596,2020,Kansas,113185,17.0,Selective Sales and Gross Receipts Taxes,TA2,1092253,no,2910689
597,2018,Minnesota,255154,24.0,Selective Sales and Gross Receipts Taxes,TA2,4718840,no,5568155
598,2019,Minnesota,262443,24.0,Selective Sales and Gross Receipts Taxes,TA2,4718840,no,5568155
599,2020,Minnesota,251205,24.0,Selective Sales and Gross Receipts Taxes,TA2,4718840,no,5568155
600,2018,Missouri,244845,26.0,Selective Sales and Gross Receipts Taxes,TA2,1799366,no,6108612
601,2019,Missouri,252194,26.0,Selective Sales and Gross Receipts Taxes,TA2,1799366,no,6108612
602,2020,Missouri,246053,26.0,Selective Sales and Gross Receipts Taxes,TA2,1799366,no,6108612
603,2018,Nebraska,78632,28.0,Selective Sales and Gross Receipts Taxes,TA2,572477,no,1917575
604,2019,Nebraska,80688,28.0,Selective Sales and Gross Receipts Taxes,TA2,572477,no,1917575
605,2020,Nebraska,79714,28.0,Selective Sales and Gross Receipts Taxes,TA2,572477,no,1917575
606,2018,North Dakota,34104,35.0,Selective Sales and Gross Receipts Taxes,TA2,477252,no,755176
607,2019,North Dakota,34836,35.0,Selective Sales and Gross Receipts Taxes,TA2,477252,no,755176
608,2020,North Dakota,33631,35.0,Selective Sales and Gross Receipts Taxes,TA2,477252,no,755176
609,2018,South Dakota,36219,42.0,Selective Sales and Gross Receipts Taxes,TA2,452495,no,873286
610,2019,South Dakota,37599,42.0,Selective Sales and Gross Receipts Taxes,TA2,452495,no,873286
611,2020,South Dakota,37338,42.0,Selective Sales and Gross Receipts Taxes,TA2,452495,no,873286
612,2018,Alabama,170857,1.0,Selective Sales and Gross Receipts Taxes,TA2,2592411,no,4875120
613,2019,Alabama,177751,1.0,Selective Sales and Gross Receipts Taxes,TA2,2592411,no,4875120
614,2020,Alabama,176480,1.0,Selective Sales and Gross Receipts Taxes,TA2,2592411,no,4875120
615,2018,Arkansas,101727,4.0,Selective Sales and Gross Receipts Taxes,TA2,1317474,no,3002997
616,2019,Arkansas,104430,4.0,Selective Sales and Gross Receipts Taxes,TA2,1317474,no,3002997
617,2020,Arkansas,104489,4.0,Selective Sales and Gross Receipts Taxes,TA2,1317474,no,3002997
618,2018,Florida,927049,10.0,Selective Sales and Gross Receipts Taxes,TA2,8743763,no,20976812
619,2019,Florida,966943,10.0,Selective Sales and Gross Receipts Taxes,TA2,8743763,no,20976812
620,2020,Florida,947906,10.0,Selective Sales and Gross Receipts Taxes,TA2,8743763,no,20976812
621,2018,Georgia,400690,11.0,Selective Sales and Gross Receipts Taxes,TA2,3079274,no,10413055
622,2019,Georgia,416542,11.0,Selective Sales and Gross Receipts Taxes,TA2,3079274,no,10413055
623,2020,Georgia,408753,11.0,Selective Sales and Gross Receipts Taxes,TA2,3079274,no,10413055
624,2018,Kentucky,160788,18.0,Selective Sales and Gross Receipts Taxes,TA2,2159069,no,4453874
625,2019,Kentucky,165186,18.0,Selective Sales and Gross Receipts Taxes,TA2,2159069,no,4453874
626,2020,Kentucky,163750,18.0,Selective Sales and Gross Receipts Taxes,TA2,2159069,no,4453874
627,2018,Louisiana,171430,19.0,Selective Sales and Gross Receipts Taxes,TA2,2555589,no,4670818
628,2019,Louisiana,176521,19.0,Selective Sales and Gross Receipts Taxes,TA2,2555589,no,4670818
629,2020,Louisiana,173521,19.0,Selective Sales and Gross Receipts Taxes,TA2,2555589,no,4670818
630,2018,Mississippi,94782,25.0,Selective Sales and Gross Receipts Taxes,TA2,1466766,no,2989663
631,2019,Mississippi,96534,25.0,Selective Sales and Gross Receipts Taxes,TA2,1466766,no,2989663
632,2020,Mississippi,95998,25.0,Selective Sales and Gross Receipts Taxes,TA2,1466766,no,2989663
633,2018,North Carolina,388543,34.0,Selective Sales and Gross Receipts Taxes,TA2,4041804,no,10270800
634,2019,North Carolina,407916,34.0,Selective Sales and Gross Receipts Taxes,TA2,4041804,no,10270800
635,2020,North Carolina,405953,34.0,Selective Sales and Gross Receipts Taxes,TA2,4041804,no,10270800
636,2018,South Carolina,188549,41.0,Selective Sales and Gross Receipts Taxes,TA2,1352342,no,5021219
637,2019,South Carolina,196624,41.0,Selective Sales and Gross Receipts Taxes,TA2,1352342,no,5021219
638,2020,South Carolina,195959,41.0,Selective Sales and Gross Receipts Taxes,TA2,1352342,no,5021219
639,2018,Tennessee,250646,43.0,Selective Sales and Gross Receipts Taxes,TA2,2750772,no,6708794
640,2019,Tennessee,260814,43.0,Selective Sales and Gross Receipts Taxes,TA2,2750772,no,6708794
641,2020,Tennessee,258252,43.0,Selective Sales and Gross Receipts Taxes,TA2,2750772,no,6708794
642,2018,Virginia,366752,47.0,Selective Sales and Gross Receipts Taxes,TA2,2945964,no,8465207
643,2019,Virginia,377556,47.0,Selective Sales and Gross Receipts Taxes,TA2,2945964,no,8465207
644,2020,Virginia,367303,47.0,Selective Sales and Gross Receipts Taxes,TA2,2945964,no,8465207
645,2018,West Virginia,66584,49.0,Selective Sales and Gross Receipts Taxes,TA2,1338719,no,1817048
646,2019,West Virginia,68110,49.0,Selective Sales and Gross Receipts Taxes,TA2,1338719,no,1817048
647,2020,West Virginia,66404,49.0,Selective Sales and Gross Receipts Taxes,TA2,1338719,no,1817048
648,2018,Arizona,273434,3.0,Selective Sales and Gross Receipts Taxes,TA2,1977249,no,7048876
649,2019,Arizona,287660,3.0,Selective Sales and Gross Receipts Taxes,TA2,1977249,no,7048876
650,2020,Arizona,287090,3.0,Selective Sales and Gross Receipts Taxes,TA2,1977249,no,7048876
651,2018,New Mexico,74540,32.0,Selective Sales and Gross Receipts Taxes,TA2,810874,no,2093395
652,2019,New Mexico,76039,32.0,Selective Sales and Gross Receipts Taxes,TA2,810874,no,2093395
653,2020,New Mexico,74276,32.0,Selective Sales and Gross Receipts Taxes,TA2,810874,no,2093395
654,2018,Oklahoma,135983,37.0,Selective Sales and Gross Receipts Taxes,TA2,1299512,no,3932640
655,2019,Oklahoma,138946,37.0,Selective Sales and Gross Receipts Taxes,TA2,1299512,no,3932640
656,2020,Oklahoma,137469,37.0,Selective Sales and Gross Receipts Taxes,TA2,1299512,no,3932640
657,2018,Texas,1128352,44.0,Selective Sales and Gross Receipts Taxes,TA2,14407208,no,28322717
658,2019,Texas,1173809,44.0,Selective Sales and Gross Receipts Taxes,TA2,14407208,no,28322717
659,2020,Texas,1164466,44.0,Selective Sales and Gross Receipts Taxes,TA2,14407208,no,28322717
660,2018,Colorado,259864,6.0,Selective Sales and Gross Receipts Taxes,TA2,2298701,no,5615902
661,2019,Colorado,273403,6.0,Selective Sales and Gross Receipts Taxes,TA2,2298701,no,5615902
662,2020,Colorado,270883,6.0,Selective Sales and Gross Receipts Taxes,TA2,2298701,no,5615902
663,2018,Idaho,61376,13.0,Selective Sales and Gross Receipts Taxes,TA2,581258,no,1718904
664,2019,Idaho,63986,13.0,Selective Sales and Gross Receipts Taxes,TA2,581258,no,1718904
665,2020,Idaho,64781,13.0,Selective Sales and Gross Receipts Taxes,TA2,581258,no,1718904
666,2018,Montana,43990,27.0,Selective Sales and Gross Receipts Taxes,TA2,576214,no,1053090
667,2019,Montana,45545,27.0,Selective Sales and Gross Receipts Taxes,TA2,576214,no,1053090
668,2020,Montana,45719,27.0,Selective Sales and Gross Receipts Taxes,TA2,576214,no,1053090
669,2018,Utah,113864,45.0,Selective Sales and Gross Receipts Taxes,TA2,996848,no,3103118
670,2019,Utah,119970,45.0,Selective Sales and Gross Receipts Taxes,TA2,996848,no,3103118
671,2020,Utah,121445,45.0,Selective Sales and Gross Receipts Taxes,TA2,996848,no,3103118
672,2018,Wyoming,24352,51.0,Selective Sales and Gross Receipts Taxes,TA2,173722,no,578934
673,2019,Wyoming,24839,51.0,Selective Sales and Gross Receipts Taxes,TA2,173722,no,578934
674,2020,Wyoming,24467,51.0,Selective Sales and Gross Receipts Taxes,TA2,173722,no,578934
675,2018,Alaska,36645,2.0,Selective Sales and Gross Receipts Taxes,TA2,263120,no,739786
676,2019,Alaska,37780,2.0,Selective Sales and Gross Receipts Taxes,TA2,263120,no,739786
677,2020,Alaska,35636,2.0,Selective Sales and Gross Receipts Taxes,TA2,263120,no,739786
678,2018,California,1835635,5.0,Selective Sales and Gross Receipts Taxes,TA2,16172550,no,39399349
679,2019,California,1921463,5.0,Selective Sales and Gross Receipts Taxes,TA2,16172550,no,39399349
680,2020,California,1835981,5.0,Selective Sales and Gross Receipts Taxes,TA2,16172550,no,39399349
681,2018,Hawaii,64439,12.0,Selective Sales and Gross Receipts Taxes,TA2,1126631,no,1424203
682,2019,Hawaii,66977,12.0,Selective Sales and Gross Receipts Taxes,TA2,1126631,no,1424203
683,2020,Hawaii,63427,12.0,Selective Sales and Gross Receipts Taxes,TA2,1126631,no,1424203
684,2018,Nevada,120132,29.0,Selective Sales and Gross Receipts Taxes,TA2,2167041,no,2972405
685,2019,Nevada,125927,29.0,Selective Sales and Gross Receipts Taxes,TA2,2167041,no,2972405
686,2020,Nevada,123054,29.0,Selective Sales and Gross Receipts Taxes,TA2,2167041,no,2972405
687,2018,Oregon,172989,38.0,Selective Sales and Gross Receipts Taxes,TA2,1523790,no,4146592
688,2019,Oregon,180750,38.0,Selective Sales and Gross Receipts Taxes,TA2,1523790,no,4146592
689,2020,Oregon,178375,38.0,Selective Sales and Gross Receipts Taxes,TA2,1523790,no,4146592
690,2018,Washington,347411,48.0,Selective Sales and Gross Receipts Taxes,TA2,4660940,no,7425432
691,2019,Washington,363100,48.0,Selective Sales and Gross Receipts Taxes,TA2,4660940,no,7425432
692,2020,Washington,354219,48.0,Selective Sales and Gross Receipts Taxes,TA2,4660940,no,7425432
693,2018,Connecticut,181568,7.0,Alcoholic Beverages Sales Tax,T10,63155,no,3573880
694,2019,Connecticut,185316,7.0,Alcoholic Beverages Sales Tax,T10,63155,no,3573880
695,2020,Connecticut,179406,7.0,Alcoholic Beverages Sales Tax,T10,63155,no,3573880
696,2018,Maine,60086,20.0,Alcoholic Beverages Sales Tax,T10,19266,no,1335063
697,2019,Maine,62130,20.0,Alcoholic Beverages Sales Tax,T10,19266,no,1335063
698,2020,Maine,61124,20.0,Alcoholic Beverages Sales Tax,T10,19266,no,1335063
699,2018,Massachusetts,364730,22.0,Alcoholic Beverages Sales Tax,T10,85397,no,6863246
700,2019,Massachusetts,377584,22.0,Alcoholic Beverages Sales Tax,T10,85397,no,6863246
701,2020,Massachusetts,358472,22.0,Alcoholic Beverages Sales Tax,T10,85397,no,6863246
702,2018,New Hampshire,69527,30.0,Alcoholic Beverages Sales Tax,T10,12678,no,1349767
703,2019,New Hampshire,72030,30.0,Alcoholic Beverages Sales Tax,T10,12678,no,1349767
704,2020,New Hampshire,70719,30.0,Alcoholic Beverages Sales Tax,T10,12678,no,1349767
705,2018,Rhode Island,45923,40.0,Alcoholic Beverages Sales Tax,T10,20873,no,1056486
706,2019,Rhode Island,47198,40.0,Alcoholic Beverages Sales Tax,T10,20873,no,1056486
707,2020,Rhode Island,45397,40.0,Alcoholic Beverages Sales Tax,T10,20873,no,1056486
708,2018,Vermont,30020,46.0,Alcoholic Beverages Sales Tax,T10,26028,no,624525
709,2019,Vermont,30756,46.0,Alcoholic Beverages Sales Tax,T10,26028,no,624525
710,2020,Vermont,29545,46.0,Alcoholic Beverages Sales Tax,T10,26028,no,624525
711,2018,Delaware,44250,8.0,Alcoholic Beverages Sales Tax,T10,20577,no,957078
712,2019,Delaware,45865,8.0,Alcoholic Beverages Sales Tax,T10,20577,no,957078
713,2020,Delaware,44834,8.0,Alcoholic Beverages Sales Tax,T10,20577,no,957078
714,2018,Maryland,273980,21.0,Alcoholic Beverages Sales Tax,T10,32151,no,6024891
715,2019,Maryland,280842,21.0,Alcoholic Beverages Sales Tax,T10,32151,no,6024891
716,2020,Maryland,268457,21.0,Alcoholic Beverages Sales Tax,T10,32151,no,6024891
717,2018,New Jersey,443500,31.0,Alcoholic Beverages Sales Tax,T10,137757,no,8888543
718,2019,New Jersey,458468,31.0,Alcoholic Beverages Sales Tax,T10,137757,no,8888543
719,2020,New Jersey,446078,31.0,Alcoholic Beverages Sales Tax,T10,137757,no,8888543
720,2018,New York,976857,33.0,Alcoholic Beverages Sales Tax,T10,257690,no,19590719
721,2019,New York,1015020,33.0,Alcoholic Beverages Sales Tax,T10,257690,no,19590719
722,2020,New York,961707,33.0,Alcoholic Beverages Sales Tax,T10,257690,no,19590719
723,2018,Pennsylvania,577036,39.0,Alcoholic Beverages Sales Tax,T10,386816,no,12790447
724,2019,Pennsylvania,594861,39.0,Alcoholic Beverages Sales Tax,T10,386816,no,12790447
725,2020,Pennsylvania,570772,39.0,Alcoholic Beverages Sales Tax,T10,386816,no,12790447
726,2018,Illinois,559565,14.0,Alcoholic Beverages Sales Tax,T10,294304,no,12786196
727,2019,Illinois,574300,14.0,Alcoholic Beverages Sales Tax,T10,294304,no,12786196
728,2020,Illinois,553612,14.0,Alcoholic Beverages Sales Tax,T10,294304,no,12786196
729,2018,Indiana,253792,15.0,Alcoholic Beverages Sales Tax,T10,49403,no,6660082
730,2019,Indiana,260120,15.0,Alcoholic Beverages Sales Tax,T10,49403,no,6660082
731,2020,Indiana,257343,15.0,Alcoholic Beverages Sales Tax,T10,49403,no,6660082
732,2018,Michigan,411916,23.0,Alcoholic Beverages Sales Tax,T10,159378,no,9976447
733,2019,Michigan,423448,23.0,Alcoholic Beverages Sales Tax,T10,159378,no,9976447
734,2020,Michigan,411364,23.0,Alcoholic Beverages Sales Tax,T10,159378,no,9976447
735,2018,Ohio,463474,36.0,Alcoholic Beverages Sales Tax,T10,107060,no,11664129
736,2019,Ohio,475942,36.0,Alcoholic Beverages Sales Tax,T10,107060,no,11664129
737,2020,Ohio,466160,36.0,Alcoholic Beverages Sales Tax,T10,107060,no,11664129
738,2018,Wisconsin,238008,50.0,Alcoholic Beverages Sales Tax,T10,61203,no,5792051
739,2019,Wisconsin,244555,50.0,Alcoholic Beverages Sales Tax,T10,61203,no,5792051
740,2020,Wisconsin,238923,50.0,Alcoholic Beverages Sales Tax,T10,61203,no,5792051
741,2018,Iowa,119390,16.0,Alcoholic Beverages Sales Tax,T10,22535,no,3143637
742,2019,Iowa,121840,16.0,Alcoholic Beverages Sales Tax,T10,22535,no,3143637
743,2020,Iowa,118905,16.0,Alcoholic Beverages Sales Tax,T10,22535,no,3143637
744,2018,Kansas,111458,17.0,Alcoholic Beverages Sales Tax,T10,137801,no,2910689
745,2019,Kansas,114771,17.0,Alcoholic Beverages Sales Tax,T10,137801,no,2910689
746,2020,Kansas,113185,17.0,Alcoholic Beverages Sales Tax,T10,137801,no,2910689
747,2018,Minnesota,255154,24.0,Alcoholic Beverages Sales Tax,T10,88222,no,5568155
748,2019,Minnesota,262443,24.0,Alcoholic Beverages Sales Tax,T10,88222,no,5568155
749,2020,Minnesota,251205,24.0,Alcoholic Beverages Sales Tax,T10,88222,no,5568155
750,2018,Missouri,244845,26.0,Alcoholic Beverages Sales Tax,T10,37863,no,6108612
751,2019,Missouri,252194,26.0,Alcoholic Beverages Sales Tax,T10,37863,no,6108612
752,2020,Missouri,246053,26.0,Alcoholic Beverages Sales Tax,T10,37863,no,6108612
753,2018,Nebraska,78632,28.0,Alcoholic Beverages Sales Tax,T10,30911,no,1917575
754,2019,Nebraska,80688,28.0,Alcoholic Beverages Sales Tax,T10,30911,no,1917575
755,2020,Nebraska,79714,28.0,Alcoholic Beverages Sales Tax,T10,30911,no,1917575
756,2018,North Dakota,34104,35.0,Alcoholic Beverages Sales Tax,T10,8872,no,755176
757,2019,North Dakota,34836,35.0,Alcoholic Beverages Sales Tax,T10,8872,no,755176
758,2020,North Dakota,33631,35.0,Alcoholic Beverages Sales Tax,T10,8872,no,755176
759,2018,South Dakota,36219,42.0,Alcoholic Beverages Sales Tax,T10,16933,no,873286
760,2019,South Dakota,37599,42.0,Alcoholic Beverages Sales Tax,T10,16933,no,873286
761,2020,South Dakota,37338,42.0,Alcoholic Beverages Sales Tax,T10,16933,no,873286
762,2018,Alabama,170857,1.0,Alcoholic Beverages Sales Tax,T10,217790,no,4875120
763,2019,Alabama,177751,1.0,Alcoholic Beverages Sales Tax,T10,217790,no,4875120
